SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate,,,,,
71902,112989,3,779,"$1,391.99",0.00%,"$4,175.98",EC3B8E1A-B21E-4C5D-A63F-7A5ED4305FCA,6/1/2008,,,,,
71902,112990,2,991,$323.99,0.00%,$647.99,7A5DEF9C-3416-4403-8A59-459E054D73FC,6/1/2008,,,,,
71902,112991,5,883,$32.39,0.00%,$161.97,5C7825F8-AA47-4C4D-8967-2CE6C0DBF848,6/1/2008,,,,,
71902,112992,1,910,$31.58,0.00%,$31.58,5DCCE359-9296-4E50-88ED-0FB20F7C39BB,6/1/2008,,,,,
71902,112993,2,881,$32.39,0.00%,$64.79,7ADD4116-51D9-4742-8DAD-C298E3ECC1EA,6/1/2008,,,,,
71902,112994,5,985,$113.00,40.00%,$338.99,A4BB8550-9D18-4837-9944-92DF955382B8,6/1/2008,,,,,
71902,112995,7,711,$20.99,0.00%,$146.96,4B4F24A7-6007-497D-8026-3325412855FF,6/1/2008,,,,,
71902,112996,1,986,$113.00,40.00%,$67.80,A86E4946-B7DB-4577-A236-9200FBFDB473,6/1/2008,,,,,
71902,112997,7,748,$818.70,0.00%,"$5,730.90",F4876C84-DFC4-4405-8D02-9E2645CECD05,6/1/2008,,,,,
71902,112998,5,884,$32.39,0.00%,$161.97,2BC75480-60DA-4E31-B776-F7BBEF432C16,6/1/2008,,,,,
71902,112999,2,918,$158.43,0.00%,$316.86,A4701E96-2541-4A35-902F-F241F9D79C9D,6/1/2008,,,,,
71902,113000,3,905,$218.45,0.00%,$655.36,3ADAF197-93F2-433B-BC8A-35FA25FE4172,6/1/2008,,,,,
71902,113001,4,983,$461.69,0.00%,"$1,846.78",C58FD8F6-FCBC-4A9A-8919-858DB6709CE3,6/1/2008,,,,,
71902,113002,6,865,$38.10,0.00%,$228.60,DA8F6556-76DE-42AD-8A9A-9664B87B3078,6/1/2008,,,,,
71915,113089,3,836,$356.90,0.00%,"$1,070.69",AA3C697D-653D-4D79-B824-B92672FE8B9E,6/1/2008,,,,,
71915,113090,2,738,$202.33,0.00%,$404.66,C3888ABC-6C37-44F8-95C2-C014F4A8B999,6/1/2008,,,,,
71915,113091,4,938,$24.29,0.00%,$97.18,8176ABDE-BA97-4615-975B-E8FE6287C1D4,6/1/2008,,,,,
71915,113092,3,939,$37.25,0.00%,$111.76,F36A30A7-8D42-456C-B69F-9886545954D9,6/1/2008,,,,,
71915,113093,1,940,$48.59,0.00%,$48.59,D97C6CED-940A-4A42-A65D-6C6F5397EEBF,6/1/2008,,,,,
71917,113100,7,875,$5.39,0.00%,$37.76,4BB98B71-6294-41E4-9413-D9DDE375CA5D,6/1/2008,,,,,
71920,113139,1,973,"$1,020.59",0.00%,"$1,020.59",DED76307-D4F3-404F-96FE-43087F1DEB35,6/1/2008,,,,,
71920,113140,3,938,$24.29,0.00%,$72.88,1DA9EF0C-F53B-41B9-BCE5-F5B6A379A141,6/1/2008,,,,,
71920,113141,1,976,"$1,020.59",0.00%,"$1,020.59",5B5EAF22-87A1-430F-90BA-EE722D285694,6/1/2008,,,,,
71920,113142,7,884,$32.39,0.00%,$226.76,8A1D6FAD-637B-4088-81BD-4F8E3E8BAF16,6/1/2008,,,,,
71920,113143,3,864,$38.10,0.00%,$114.30,DC08D140-4146-4137-A2FD-950F9E783A1B,6/1/2008,,,,,
71920,113144,1,876,$72.00,0.00%,$72.00,988E64D9-7DB3-4613-A379-CABA1EF8F752,6/1/2008,,,,,
71923,113152,1,870,$2.99,0.00%,$2.99,EF4F992E-9FD3-4F31-A5A8-E3846DE82290,6/1/2008,,,,,
71923,113153,4,874,$5.39,0.00%,$21.58,DBD6974D-A99B-42AA-8EC0-9CDFF8657AA7,6/1/2008,,,,,
71923,113154,14,875,$5.21,2.00%,$71.54,C13BEDEC-B48C-4FC6-AD8E-4C6689EEDB48,6/1/2008,,,,,
71935,113219,3,874,$5.39,0.00%,$16.18,040CB9C0-2438-471E-8749-82ADAD28B256,6/1/2008,,,,,
71935,113220,1,938,$24.29,0.00%,$24.29,4E1898FF-672D-4A55-B3C0-CE524B17364C,6/1/2008,,,,,
71935,113221,3,973,"$1,020.59",0.00%,"$3,061.78",FEBA8A52-DD90-4986-AADE-45DA31521226,6/1/2008,,,,,
71935,113222,2,976,"$1,020.59",0.00%,"$2,041.19",22CDFAF4-D15D-4301-8066-5FA1ABFCF987,6/1/2008,,,,,
71935,113223,1,998,$323.99,0.00%,$323.99,A6E8D782-457A-413E-8ED9-ED74F8353CD9,6/1/2008,,,,,
71935,113224,13,875,$5.21,2.00%,$66.43,3C4E9E2D-F15F-4D2A-8155-AB8C21B4F540,6/1/2008,,,,,
71936,113225,3,944,$158.43,0.00%,$475.29,4DB061B0-EDE3-420B-B998-ACD51E94646A,6/1/2008,,,,,
71936,113226,4,985,$113.00,40.00%,$271.20,6DF0630C-72A7-4313-B23C-7CD5B7B9E2B2,6/1/2008,,,,,
71936,113227,4,996,$72.89,0.00%,$291.58,59CDB581-D059-4E2F-80B2-4FA82FD61BD5,6/1/2008,,,,,
71936,113228,1,707,$20.99,0.00%,$20.99,B1A85C0F-2891-4412-B866-DAD7F0B35796,6/1/2008,,,,,
71936,113229,1,926,$149.87,0.00%,$149.87,B9961E3A-66A8-466F-941B-14A6858E1EB3,6/1/2008,,,,,
71936,113230,4,808,$26.72,0.00%,$106.90,67EB5E24-9231-4656-B19D-27998D6D707D,6/1/2008,,,,,
71936,113231,5,992,$323.99,0.00%,"$1,619.97",B8ACC9DC-2442-429C-B523-34CA3453E3B8,6/1/2008,,,,,
71936,113232,6,951,$242.99,0.00%,"$1,457.96",0B908C0C-DBEE-485A-B45B-52E3D0F789F2,6/1/2008,,,,,
71936,113233,3,780,"$1,391.99",0.00%,"$4,175.98",AFCDC337-6775-486C-BD57-2E2729931857,6/1/2008,,,,,
71936,113234,2,905,$218.45,0.00%,$436.91,49FB0E07-067C-4426-9718-90B4DE97BBA1,6/1/2008,,,,,
71936,113235,4,747,$809.76,0.00%,"$3,239.04",C0AE4496-D051-4F21-80EF-141AF9CFA5EB,6/1/2008,,,,,
71936,113236,14,867,$40.59,2.00%,$556.95,59BEA0EC-82E3-4E0A-B1A6-5B9A3C1A6FDE,6/1/2008,,,,,
71936,113237,3,935,$24.29,0.00%,$72.88,88D401B9-71D2-42D0-ABD2-0B2E9FD92A05,6/1/2008,,,,,
71936,113238,5,945,$54.89,0.00%,$274.47,3CED642F-CE77-4DCE-9F38-3BABC74761E1,6/1/2008,,,,,
71936,113239,5,924,$149.87,0.00%,$749.37,D4EE51CF-E27F-435F-AE5B-2CD7B7DD49AE,6/1/2008,,,,,
71936,113240,10,783,"$1,376.99",0.00%,"$13,769.94",E30EA1FB-B08D-43BB-9A15-B6986843B5B4,6/1/2008,,,,,
71936,113241,5,784,"$1,376.99",0.00%,"$6,884.97",F238261C-B9D4-40E7-9C98-759E95356EB5,6/1/2008,,,,,
71936,113242,5,748,$818.70,0.00%,"$4,093.50",67605E69-CA8E-4471-A9EF-5D673B823919,6/1/2008,,,,,
71936,113243,2,981,$461.69,0.00%,$923.39,8DCC225D-27E8-4BF1-9A51-AF1A25C6EB7C,6/1/2008,,,,,
71936,113244,5,894,$72.88,0.00%,$364.38,174A0011-0CD4-44CE-952B-CEA83042A4C9,6/1/2008,,,,,
71936,113245,4,779,"$1,391.99",0.00%,"$5,567.98",4AC5AD5E-E0F0-4A70-AE6B-CE200178E737,6/1/2008,,,,,
71936,113246,8,782,"$1,376.99",0.00%,"$11,015.95",F8D766DF-BF52-4035-9471-A530C2B56417,6/1/2008,,,,,
71936,113247,8,869,$41.99,0.00%,$335.95,7C317B19-9D14-4B2F-99D5-21870E899106,6/1/2008,,,,,
71936,113248,3,952,$12.14,0.00%,$36.43,12E5AC5B-C887-46E6-8B09-E09203100879,6/1/2008,,,,,
71936,113249,3,949,$105.29,0.00%,$315.88,07E3F54B-AE6B-4384-8F47-DBE2C153BDC0,6/1/2008,,,,,
71936,113250,5,937,$48.59,0.00%,$242.97,3FDA5638-56EA-411A-A131-01CF7AC0D771,6/1/2008,,,,,
71936,113251,3,910,$31.58,0.00%,$94.75,B5ED275F-49ED-4F4B-B3A7-48B9CF8DD9BE,6/1/2008,,,,,
71936,113252,2,917,$158.43,0.00%,$316.86,8B718B1F-AE37-4D80-B1FB-AFEFA0FFF6E1,6/1/2008,,,,,
71936,113253,3,994,$32.39,0.00%,$97.18,9A169C16-6718-472B-9B8E-F08287ADE9B1,6/1/2008,,,,,
71936,113254,1,984,$113.00,40.00%,$67.80,7D17325C-F7F4-4C3B-AF45-3759E79BE956,6/1/2008,,,,,
71936,113255,6,860,$14.69,0.00%,$88.16,104E28AD-A3BC-4DAC-AE92-B5A5DD122CF9,6/1/2008,,,,,
71936,113256,4,948,$63.90,0.00%,$255.60,409BC176-624A-4B03-B400-6A781A689213,6/1/2008,,,,,
71936,113257,6,925,$149.87,0.00%,$899.24,F186EC8C-C220-45F5-B2F1-A71F776DE245,6/1/2008,,,,,
71936,113258,3,908,$16.27,0.00%,$48.82,1E23A432-F5BB-43A0-AC92-2B1E7C950A72,6/1/2008,,,,,
71936,113259,1,918,$158.43,0.00%,$158.43,D974FA30-9E36-45F9-9985-1A1105CA87CD,6/1/2008,,,,,
71936,113260,4,743,$809.76,0.00%,"$3,239.04",60C0ECC9-3F6C-4C08-8DC5-C45A07DDB50F,6/1/2008,,,,,
71936,113261,5,739,$818.70,0.00%,"$4,093.50",E8E72212-63B5-4456-882C-EFA2560C655C,6/1/2008,,,,,
71936,113262,2,987,$113.00,40.00%,$135.60,86838275-4711-435C-8EF9-9FE4924B47D9,6/1/2008,,,,,
71936,113263,5,809,$37.15,0.00%,$185.76,35578B52-DDDB-44C6-917C-A9EF90BD8A71,6/1/2008,,,,,
71936,113264,2,904,$218.45,0.00%,$436.91,2000D44E-0E7C-4FBA-96D9-55D18727DB36,6/1/2008,,,,,
71936,113265,4,781,"$1,391.99",0.00%,"$5,567.98",0415BEF2-9BAB-4E5C-9969-C2732D00934A,6/1/2008,,,,,
71936,113266,4,868,$41.99,0.00%,$167.98,E0F7DC39-CC81-4772-BA44-73B5ED6EF339,6/1/2008,,,,,
71936,113267,5,988,$113.00,40.00%,$338.99,FB4C7E71-F938-4724-AB4A-6A35CCDF8CAE,6/1/2008,,,,,
71936,113268,7,742,$818.70,0.00%,"$5,730.90",F0BA94E6-F0B3-4A55-9091-60C797950FF1,6/1/2008,,,,,
71936,113269,2,936,$37.25,0.00%,$74.51,059CDC00-5C89-4D66-B7BB-E20A777DA63A,6/1/2008,,,,,
71936,113270,6,909,$23.48,0.00%,$140.90,505672C0-9AF6-4B59-A1C1-8F38198306BF,6/1/2008,,,,,
71938,113274,5,973,"$1,020.59",0.00%,"$5,102.97",74D8A174-0FBA-421B-ABE3-B54C728A1A95,6/1/2008,,,,,
71938,113275,3,876,$72.00,0.00%,$216.00,AC17EB2E-C4B8-44BA-9799-6F814C84E400,6/1/2008,,,,,
71938,113276,2,835,$356.90,0.00%,$713.80,7D738F6B-9825-4FD3-9D21-F703CBCED4F4,6/1/2008,,,,,
71938,113277,3,974,"$1,020.59",0.00%,"$3,061.78",9B9A0C77-1B13-4411-9DD0-26027FAEB98C,6/1/2008,,,,,
71938,113278,3,707,$20.99,0.00%,$62.98,E000AFD3-CCD5-43E8-A10F-B29EC9CAEAED,6/1/2008,,,,,
71938,113279,1,813,$72.16,0.00%,$72.16,9D987E75-E96D-4903-BE36-0CE579A6F47B,6/1/2008,,,,,
71938,113280,5,938,$24.29,0.00%,$121.47,5A1CAEAF-6394-432D-906F-B0826D629C65,6/1/2008,,,,,
71938,113281,5,884,$32.39,0.00%,$161.97,EADB5FC1-5744-4A62-825C-406B7F8720A3,6/1/2008,,,,,
71938,113282,3,711,$20.99,0.00%,$62.98,C01D83F5-CF9A-42E6-967C-D6ECC3A59B49,6/1/2008,,,,,
71938,113283,1,712,$5.39,0.00%,$5.39,23A06D81-FC31-45F6-A969-A224FCE4F713,6/1/2008,,,,,
71938,113284,5,940,$48.59,0.00%,$242.97,D9D2A6AD-347A-4C99-85A0-F6F037A3A683,6/1/2008,,,,,
71938,113285,3,792,"$1,466.01",0.00%,"$4,398.03",375A2DF5-72C6-44CD-8789-30EEBF0E5B86,6/1/2008,,,,,
71938,113286,5,976,"$1,020.59",0.00%,"$5,102.97",D8261319-F5FF-4DAA-8698-5A68C2141F61,6/1/2008,,,,,
71938,113287,5,798,$672.29,0.00%,"$3,361.47",E4931D3E-3865-45D5-AD17-1ECC69F8ED52,6/1/2008,,,,,
71938,113288,4,799,$672.29,0.00%,"$2,689.18",C9FCF326-D1B9-44A4-B29D-2D1888F6B0FD,6/1/2008,,,,,
71938,113289,4,864,$38.10,0.00%,$152.40,11E8E6A3-EB52-45CA-A51C-3F1FC7A2F272,6/1/2008,,,,,
71938,113290,2,714,$29.99,0.00%,$59.99,87A4EC8D-B4F3-4D27-B025-FC416D8CB7D0,6/1/2008,,,,,
71938,113291,4,999,$323.99,0.00%,"$1,295.98",2947CA98-A4F4-4554-B725-9C2CD3592916,6/1/2008,,,,,
71938,113292,5,998,$323.99,0.00%,"$1,619.97",2D0316BD-074D-4F2E-88A5-4E56F84562CD,6/1/2008,,,,,
71938,113293,6,877,$4.77,0.00%,$28.62,B3DD9942-1C2E-4B0E-9B30-DEA600B36D0D,6/1/2008,,,,,
71938,113294,3,796,"$1,466.01",0.00%,"$4,398.03",1618C9DC-78A0-4936-B89A-C2466681C11F,6/1/2008,,,,,
71938,113295,5,708,$20.99,0.00%,$104.97,964B3375-8EE7-46C6-8149-FB72FC2E267B,6/1/2008,,,,,
71938,113296,5,865,$38.10,0.00%,$190.50,97AE3231-5A4D-4988-9EE5-A33971AAF34D,6/1/2008,,,,,
71938,113297,3,738,$202.33,0.00%,$607.00,64EF2A38-A413-406E-A514-6CF142F25AC6,6/1/2008,,,,,
71938,113298,3,883,$32.39,0.00%,$97.18,2DDEBB25-330D-4361-A774-CA44D29D1E05,6/1/2008,,,,,
71938,113299,3,997,$323.99,0.00%,$971.98,0ACDEADE-29A9-465D-923B-41CC21ECF57B,6/1/2008,,,,,
71938,113300,8,870,$2.99,0.00%,$23.95,EFBD0F32-CACC-4429-9477-DA43F9A04348,6/1/2008,,,,,
71938,113301,6,795,"$1,466.01",0.00%,"$8,796.06",05A28311-9869-486B-BA7B-539517A25F97,6/1/2008,,,,,
71938,113302,4,874,$5.39,0.00%,$21.58,DD5E62B4-0457-457F-8307-82F5C1EEE470,6/1/2008,,,,,
71938,113303,2,859,$14.69,0.00%,$29.39,E7C11996-8D83-4515-BFBD-7E380CDB6252,6/1/2008,,,,,
71938,113304,5,975,"$1,020.59",0.00%,"$5,102.97",3304DCA0-A7A4-43B5-99A2-8C810F7A7161,6/1/2008,,,,,
71938,113305,3,793,"$1,466.01",0.00%,"$4,398.03",4B32E728-ACDD-47F7-A2B0-1E4ADC606E7F,6/1/2008,,,,,
71938,113306,5,797,$672.29,0.00%,"$3,361.47",CF099A40-BB51-40B1-9FE1-F47A0DE2A342,6/1/2008,,,,,
71938,113307,7,880,$32.99,0.00%,$230.96,F003AED8-258B-4234-83BC-EF7516E5B90F,6/1/2008,,,,,
71938,113308,4,977,$323.99,0.00%,"$1,295.98",E295D970-DBB5-4962-AAB5-C836A8953276,6/1/2008,,,,,
71938,113309,5,801,$672.29,0.00%,"$3,361.47",B80C355F-E9A2-4307-8EE0-3AB7F95C8542,6/1/2008,,,,,
71938,113310,7,794,"$1,466.01",0.00%,"$10,262.07",4BC1AD3F-F801-49DF-B805-6B67D52952FF,6/1/2008,,,,,
71938,113311,6,939,$37.25,0.00%,$223.52,729832FE-0FDC-449D-A720-F2A96E03B392,6/1/2008,,,,,
71938,113312,3,715,$29.99,0.00%,$89.98,64FBAAAB-9400-4664-ADD7-97115B75B27B,6/1/2008,,,,,
71938,113313,1,881,$32.39,0.00%,$32.39,67D4E5D4-9629-49A6-A6E0-9E1C4CDEE3DE,6/1/2008,,,,,
71938,113314,2,875,$5.39,0.00%,$10.79,352D06E9-8456-4966-9C73-3F227B023962,6/1/2008,,,,,
71938,113315,3,800,$672.29,0.00%,"$2,016.88",78F73142-E566-453F-A2B9-88A0FCAF4552,6/1/2008,,,,,
71946,113406,1,916,$31.58,0.00%,$31.58,B571CEE0-A90A-4E76-9796-379B55352A28,6/1/2008,,,,,
